week_start,store_name,product_name,category,units_sold,expected_units,deviation_units,anomaly_type,z_score,if_score
2026-04-06,Delhi North,Parle-G Biscuits,Snacks,2207,1948.5,258.5,IsoForest,0.27180638219404274,-0.07621701329373098
2026-04-06,Mumbai Central,Parle-G Biscuits,Snacks,2201,2141.5,59.5,IsoForest,0.2713223246008186,-0.04778043937369569
2023-10-02,Pune East,Parle-G Biscuits,Snacks,2237,1830.0,407.0,IsoForest,0.27128617529510907,-0.03701123130280104
2022-01-24,Delhi North,Parle-G Biscuits,Snacks,1953,1852.5,100.5,IsoForest,-0.26821568428916753,-0.0658308402026122
2025-07-14,Pune East,Parle-G Biscuits,Snacks,2234,2102.5,131.5,IsoForest,0.2648785131660518,-0.021652715066112216
2024-08-26,Bengaluru South,Parle-G Biscuits,Snacks,1945,2269.75,-324.8,IsoForest,-0.2629904287535668,-0.015379106603940262
2025-07-14,Mumbai Central,Lay's Chips 100g,Snacks,1327,1158.5,168.5,IsoForest,0.2618660262189021,-0.005762125206497326
2023-09-25,Bengaluru South,Parle-G Biscuits,Snacks,1946,1927.25,18.8,IsoForest,-0.260887626817904,-0.03830005644706447
2024-09-30,Chennai West,Parle-G Biscuits,Snacks,2206,1902.5,303.5,IsoForest,0.25820861370999454,-0.045587880182055174
2026-02-02,Chennai West,Parle-G Biscuits,Snacks,1973,2157.25,-184.2,IsoForest,-0.2568038111015433,-0.009249297087163821
2026-01-05,Pune East,Parle-G Biscuits,Snacks,2230,2577.5,-347.5,IsoForest,0.2563349636606421,-0.08089492038495749
2025-09-22,Bengaluru South,Parle-G Biscuits,Snacks,1949,2193.5,-244.5,IsoForest,-0.25457922101091546,-0.013863405454167976
2023-01-02,Delhi North,Parle-G Biscuits,Snacks,1963,2070.5,-107.5,IsoForest,-0.246954973010301,-0.03206307884696202
2026-02-16,Chennai West,Parle-G Biscuits,Snacks,1978,2127.75,-149.8,IsoForest,-0.24575204232876355,-0.010311282419826706
2025-09-08,Mumbai Central,Parle-G Biscuits,Snacks,2186,2231.5,-45.5,IsoForest,0.23835455222438712,-0.05241904403755682
2025-04-21,Pune East,Parle-G Biscuits,Snacks,2221,2118.5,102.5,IsoForest,0.2371119772734703,-0.0027935228656021938
2024-08-26,Pune East,Parle-G Biscuits,Snacks,2220,2377.75,-157.8,IsoForest,0.23497608989711788,-0.036466751186142066
2025-09-15,Pune East,Lay's Chips 100g,Snacks,1308,1155.75,152.2,IsoForest,0.23146653200975337,-0.0015810120945604078
2025-05-26,Pune East,Parle-G Biscuits,Snacks,2002,1876.5,125.5,IsoForest,-0.23064735814771034,-0.020841393747004777
2025-08-11,Chennai West,Parle-G Biscuits,Snacks,2193,2326.5,-133.5,IsoForest,0.22947401490076708,-0.04157883789987005
2024-08-12,Bengaluru South,Parle-G Biscuits,Snacks,2179,2182.25,-3.2,IsoForest,0.2290652241915398,-0.02186174611564562
2024-09-23,Chennai West,Parle-G Biscuits,Snacks,1986,1884.0,102.0,IsoForest,-0.22806921229231591,-7.361918681336732e-06
2024-07-29,Bengaluru South,Parle-G Biscuits,Snacks,2178,1940.75,237.2,IsoForest,0.22696242225587696,-0.06657513364454337
2024-01-08,Chennai West,Parle-G Biscuits,Snacks,2191,2206.25,-15.2,IsoForest,0.2250533073916552,-0.010064194244223779
2023-12-18,Bengaluru South,Parle-G Biscuits,Snacks,2177,2625.0,-448.0,IsoForest,0.22485962032021412,-0.0948413583111648
2022-12-05,Bengaluru South,Parle-G Biscuits,Snacks,1964,2590.0,-626.0,IsoForest,-0.22303719197597272,-0.05790519476552147
2026-04-06,Bengaluru South,Parle-G Biscuits,Snacks,2176,2126.25,49.8,IsoForest,0.22275681838455125,-0.031243571120558644
2026-01-26,Chennai West,Parle-G Biscuits,Snacks,1989,2308.5,-319.5,IsoForest,-0.22143815102864803,-0.08956748150588123
2024-04-22,Chennai West,Parle-G Biscuits,Snacks,2189,1986.0,203.0,IsoForest,0.22063259988254327,-0.04299083940429349
2025-09-08,Pune East,Parle-G Biscuits,Snacks,2211,2235.75,-24.8,IsoForest,0.21575310350994606,-0.05368591188760918
2022-10-31,Chennai West,Parle-G Biscuits,Snacks,1994,2597.5,-603.5,IsoForest,-0.21038638225586825,-0.07596986710926301
2024-01-08,Bengaluru South,Parle-G Biscuits,Snacks,2169,2214.25,-45.2,IsoForest,0.2080372048349113,-0.005145583697968248
2025-07-28,Bengaluru South,Parle-G Biscuits,Snacks,2169,2039.25,129.8,IsoForest,0.2080372048349113,-0.01998869518829305
2023-08-28,Bengaluru South,Parle-G Biscuits,Snacks,1972,2008.75,-36.8,IsoForest,-0.2062147764906699,-0.010461571141761716
2025-04-21,Mumbai Central,Parle-G Biscuits,Snacks,2170,1963.0,207.0,IsoForest,0.20318892835619354,-0.02961553383320692
2023-08-28,Mumbai Central,Parle-G Biscuits,Snacks,1986,2278.5,-292.5,IsoForest,-0.2012157461280329,-0.03651029565995534
2025-06-23,Mumbai Central,Parle-G Biscuits,Snacks,2169,2102.75,66.2,IsoForest,0.20099107686443143,-0.024254533393038513
2024-04-01,Bengaluru South,Parle-G Biscuits,Snacks,2165,1491.5,673.5,IsoForest,0.19962599709225992,-0.029886360835138515
2025-07-21,Bengaluru South,Parle-G Biscuits,Snacks,2165,1993.5,171.5,IsoForest,0.19962599709225992,-0.0030368803673872513
2026-03-30,Delhi North,Parle-G Biscuits,Snacks,2173,1803.0,370.0,IsoForest,0.1995199638458965,-0.0168507595592835
2022-08-08,Delhi North,Parle-G Biscuits,Snacks,1990,1788.5,201.5,IsoForest,-0.18955105255736132,-0.021562729159945615
2022-11-28,Chennai West,Parle-G Biscuits,Snacks,2174,2588.75,-414.8,IsoForest,0.18747729356420392,-0.10176611161582683
2024-07-22,Bengaluru South,Parle-G Biscuits,Snacks,2159,1837.0,322.0,IsoForest,0.18700918547828282,-0.013876923490115156
2025-09-22,Mumbai Central,Parle-G Biscuits,Snacks,1993,2134.25,-141.2,IsoForest,-0.1858307856856982,-0.06588652469459289
2024-04-01,Mumbai Central,Parle-G Biscuits,Snacks,2162,1780.0,382.0,IsoForest,0.18560611642209673,-0.0059249943753174605
2025-06-23,Bengaluru South,Parle-G Biscuits,Snacks,1982,2010.0,-28.0,IsoForest,-0.18518675713404142,-0.013207362235659326
2025-09-15,Bengaluru South,Parle-G Biscuits,Snacks,2158,2213.75,-55.8,IsoForest,0.18490638354261998,-0.019403823456736524
2025-08-18,Mumbai Central,Parle-G Biscuits,Snacks,2161,2219.5,-58.5,IsoForest,0.18340826493033463,-0.07481436410871034
2026-02-09,Bengaluru South,Parle-G Biscuits,Snacks,1983,2283.25,-300.2,IsoForest,-0.18308395519837858,-0.084854969184197
2023-08-14,Delhi North,Parle-G Biscuits,Snacks,2165,2042.75,122.2,IsoForest,0.18251139482280326,-0.008865257208329425
2025-02-03,Mumbai Central,Parle-G Biscuits,Snacks,1995,2096.25,-101.2,IsoForest,-0.181435082702174,-0.05978904488139891
2022-01-10,Delhi North,Parle-G Biscuits,Snacks,2164,1908.5,255.5,IsoForest,0.18038532369491658,-0.052338955578461244
2026-02-09,Mumbai Central,Parle-G Biscuits,Snacks,1998,2244.75,-246.8,IsoForest,-0.1748415282268877,-0.054012223696375816
2024-04-29,Pune East,Parle-G Biscuits,Snacks,2191,2209.0,-18.0,IsoForest,0.1730353559828976,-0.019983205752199806
2024-08-05,Chennai West,Parle-G Biscuits,Snacks,2164,2033.0,131.0,IsoForest,0.16537375601864435,-0.016514408494601396
2025-04-21,Chennai West,Parle-G Biscuits,Snacks,2164,1932.25,231.8,IsoForest,0.16537375601864435,-0.06691374456932431
2026-03-16,Mumbai Central,Parle-G Biscuits,Snacks,2152,1926.5,225.5,IsoForest,0.16362760150447572,-0.009482588130393377
2025-02-17,Mumbai Central,Parle-G Biscuits,Snacks,2152,1866.5,285.5,IsoForest,0.16362760150447572,-0.014745878685932023
2021-12-27,Chennai West,Parle-G Biscuits,Snacks,2163,2008.25,154.8,IsoForest,0.1631634022640884,-0.05483654352107248
2025-06-16,Bengaluru South,Parle-G Biscuits,Snacks,1993,2031.0,-38.0,IsoForest,-0.1620559358417501,-0.0008596755552070512
2024-10-14,Pune East,Lay's Chips 100g,Snacks,1202,1344.0,-142.0,IsoForest,-0.1614779329651639,-0.06417456993560722
2026-01-12,Chennai West,Parle-G Biscuits,Snacks,2159,2593.75,-434.8,IsoForest,0.15432198724586457,-0.0766418804340222
2024-01-08,Pune East,Parle-G Biscuits,Snacks,2039,2413.0,-374.0,IsoForest,-0.1516195252226707,-0.026187833975269137
2025-04-07,Delhi North,Parle-G Biscuits,Snacks,2150,1967.0,183.0,IsoForest,0.15062032790450344,-3.533556824730777e-05
2024-06-10,Chennai West,Parle-G Biscuits,Snacks,2022,1924.75,97.2,IsoForest,-0.14849647712830147,-0.021044945465387266
2024-09-16,Chennai West,Lay's Chips 100g,Snacks,1209,1160.5,48.5,IsoForest,-0.14657689755390946,-0.008532794243710229
2023-08-21,Delhi North,Parle-G Biscuits,Snacks,2148,2071.0,77.0,IsoForest,0.1463681856487301,-0.026727291807851605
2025-01-27,Mumbai Central,Parle-G Biscuits,Snacks,2144,2173.0,-29.0,IsoForest,0.14604478957037892,-0.0712890655459274
2024-06-03,Pune East,Parle-G Biscuits,Snacks,2178,1742.5,435.5,IsoForest,0.1452688200903161,-0.00876667637544104
2023-12-11,Chennai West,Lay's Chips 100g,Snacks,1292,1507.75,-215.8,IsoForest,0.1430869714216735,-0.05334204680025101
2022-12-12,Bengaluru South,Parle-G Biscuits,Snacks,2138,2368.5,-230.5,IsoForest,0.14285034482936299,-0.06552458044843013
2023-12-25,Bengaluru South,Parle-G Biscuits,Snacks,2137,2427.25,-290.2,IsoForest,0.14074754289370014,-0.04487926171689438
2023-08-21,Bengaluru South,Parle-G Biscuits,Snacks,2137,1924.0,213.0,IsoForest,0.14074754289370014,-0.021044945465387266
2022-01-03,Mumbai Central,Parle-G Biscuits,Snacks,2014,2085.25,-71.2,IsoForest,-0.1396759043586941,-0.0162633015724023
2022-10-17,Chennai West,Lay's Chips 100g,Snacks,1291,1276.5,14.5,IsoForest,0.13959704528943756,-0.045090983120439576
2025-01-27,Pune East,Parle-G Biscuits,Snacks,2174,2242.5,-68.5,IsoForest,0.1367252705849064,-0.019871148560858143
2025-08-18,Pune East,Parle-G Biscuits,Snacks,2046,2402.5,-356.5,IsoForest,-0.13666831358820372,-0.04989433358240103
2024-09-09,Pune East,Parle-G Biscuits,Snacks,2046,2201.0,-155.0,IsoForest,-0.13666831358820372,-0.04874006326946967
2022-08-22,Delhi North,Parle-G Biscuits,Snacks,2015,1880.0,135.0,IsoForest,-0.13639927436019497,-0.01944722200255855
2024-06-17,Chennai West,Parle-G Biscuits,Snacks,2028,1964.0,64.0,IsoForest,-0.13523435460096572,-0.022382401053726464
2024-06-24,Mumbai Central,Parle-G Biscuits,Snacks,2138,1687.5,450.5,IsoForest,0.13285768061980632,-0.026260494277349222
2025-06-16,Pune East,Parle-G Biscuits,Snacks,2172,1879.0,293.0,IsoForest,0.13245349583220156,-0.01363852848935132
2022-08-08,Pune East,Parle-G Biscuits,Snacks,2049,1899.5,149.5,IsoForest,-0.13026065145914648,-0.0034457330640845774
2025-07-28,Chennai West,Parle-G Biscuits,Snacks,2148,2328.5,-180.5,IsoForest,0.13000809594574905,-0.07090061527428482
2022-11-14,Delhi North,Parle-G Biscuits,Snacks,2140,2743.5,-603.5,IsoForest,0.1293596166256369,-0.08770463157427522
2025-02-03,Chennai West,Parle-G Biscuits,Snacks,2031,1997.0,34.0,IsoForest,-0.12860329333729786,-0.05632008820125389
2024-05-13,Pune East,Parle-G Biscuits,Snacks,2050,2051.25,-1.2,IsoForest,-0.12812476408279405,-0.024628285456790744
2025-07-28,Delhi North,Parle-G Biscuits,Snacks,2139,2077.5,61.5,IsoForest,0.12723354549775023,-0.04083681179009491
2026-02-09,Chennai West,Parle-G Biscuits,Snacks,2033,2159.25,-126.2,IsoForest,-0.12418258582818595,-0.035029601019449075
2021-12-27,Bengaluru South,Parle-G Biscuits,Snacks,2129,2125.75,3.2,IsoForest,0.12392512740839735,-0.039062288976041915
2025-04-14,Pune East,Parle-G Biscuits,Snacks,2052,2079.5,-27.5,IsoForest,-0.1238529893300892,-0.0388372055846975
2024-01-01,Delhi North,Parle-G Biscuits,Snacks,2021,2407.5,-386.5,IsoForest,-0.12364284759287503,-0.04710611238011686
2025-09-08,Delhi North,Parle-G Biscuits,Snacks,2022,2181.75,-159.8,IsoForest,-0.12151677646498837,-0.03538427197388838
2024-04-29,Chennai West,Parle-G Biscuits,Snacks,2035,2165.75,-130.8,IsoForest,-0.11976187831907403,-0.014525419982105214
2022-10-10,Delhi North,Lay's Chips 100g,Snacks,1284,1246.25,37.8,IsoForest,0.11854391211559663,-0.02442204217236199
2024-01-29,Delhi North,Parle-G Biscuits,Snacks,2025,2231.75,-206.8,IsoForest,-0.11513856308132842,-0.007938778392449941
2023-08-14,Chennai West,Parle-G Biscuits,Snacks,2140,2044.0,96.0,IsoForest,0.11232526590930139,-0.0067065605341251056
2022-11-14,Pune East,Parle-G Biscuits,Snacks,2162,2687.0,-525.0,IsoForest,0.11109462206867733,-0.07967578654768881
2025-09-22,Pune East,Parle-G Biscuits,Snacks,2060,2203.25,-143.2,IsoForest,-0.10676589031926981,-0.06500929874235262
2024-07-29,Delhi North,Parle-G Biscuits,Snacks,2029,1949.0,80.0,IsoForest,-0.10663427856978179,-0.0017284045911611923
2024-09-09,Bengaluru South,Parle-G Biscuits,Snacks,2021,2081.5,-60.5,IsoForest,-0.10317748164319032,-0.0022174914310395533
2025-06-16,Mumbai Central,Parle-G Biscuits,Snacks,2124,2038.25,85.8,IsoForest,0.10208775973513692,-0.004617249654878752
2026-02-09,Bengaluru South,Kurkure Snacks 200g,Snacks,1131,1199.25,-68.2,IsoForest,-0.10040036588754213,-0.006094197423838876
2021-12-27,Delhi North,Parle-G Biscuits,Snacks,2033,2112.0,-79.0,IsoForest,-0.09812999405823518,-0.012031091307265873
2025-04-14,Bengaluru South,Parle-G Biscuits,Snacks,2116,1958.0,158.0,IsoForest,0.09658870224478032,-0.013496212913126748
2024-04-15,Pune East,Parle-G Biscuits,Snacks,2152,1968.0,184.0,IsoForest,0.0897357483051531,-0.032286791129289116
2024-04-08,Chennai West,Parle-G Biscuits,Snacks,2129,1759.0,370.0,IsoForest,0.08801137460918587,-0.01568651019190237
2024-12-16,Mumbai Central,Parle-G Biscuits,Snacks,2116,2825.5,-709.5,IsoForest,0.08450494780104012,-0.07662662049155111
2024-10-07,Chennai West,Parle-G Biscuits,Snacks,2127,2005.5,121.5,IsoForest,0.08359066710007396,-0.021462285665947767
2025-06-23,Chennai West,Parle-G Biscuits,Snacks,2126,2145.75,-19.8,IsoForest,0.081380313345518,-0.034206318343637965
2025-01-06,Pune East,Parle-G Biscuits,Snacks,2148,2631.75,-483.8,IsoForest,0.08119219879974342,-0.05845762973856716
2024-04-22,Mumbai Central,Parle-G Biscuits,Snacks,2114,1709.5,404.5,IsoForest,0.08010924481751591,-0.03200652272474813
2025-09-22,Chennai West,Parle-G Biscuits,Snacks,2053,2121.75,-68.8,IsoForest,-0.07997551073706682,-0.015055207588094977
2024-07-15,Pune East,Parle-G Biscuits,Snacks,2147,1861.5,285.5,IsoForest,0.07905631142339099,-0.007486413301698858
2025-08-11,Delhi North,Parle-G Biscuits,Snacks,2043,2085.25,-42.2,IsoForest,-0.07686928277936862,-0.034423062843392804
2025-07-14,Bengaluru South,Parle-G Biscuits,Snacks,2106,1965.25,140.8,IsoForest,0.07556068288815183,-0.032524562347319264
2023-12-04,Pune East,Parle-G Biscuits,Snacks,2076,2931.75,-855.8,IsoForest,-0.07259169229763104,-0.0671814378122102
2024-01-01,Chennai West,Parle-G Biscuits,Snacks,2122,2278.5,-156.5,IsoForest,0.07253889832729418,-0.06169609705533896
2025-07-28,Mumbai Central,Parle-G Biscuits,Snacks,2045,2175.25,-130.2,IsoForest,-0.071542508114069,-0.03327592173294136
2024-04-15,Bengaluru South,Parle-G Biscuits,Snacks,2102,1820.25,281.8,IsoForest,0.06714947514550043,-0.05189792670249449
2025-09-15,Mumbai Central,Parle-G Biscuits,Snacks,2108,2147.5,-39.5,IsoForest,0.06692213586694332,-0.04077898868118601
2026-01-05,Mumbai Central,Parle-G Biscuits,Snacks,2050,2603.0,-553.0,IsoForest,-0.060553250655258496,-0.09822143206287692
2024-07-29,Chennai West,Parle-G Biscuits,Snacks,2062,1951.75,110.2,IsoForest,-0.06008232694606321,-0.0228240545405487
2026-02-16,Delhi North,Parle-G Biscuits,Snacks,2106,2037.5,68.5,IsoForest,0.05707319827749062,-0.03977884495985784
2024-07-15,Bengaluru South,Parle-G Biscuits,Snacks,2043,1745.0,298.0,IsoForest,-0.05691583905860765,-0.02689396366704344
2025-07-21,Delhi North,Parle-G Biscuits,Snacks,2104,2066.75,37.2,IsoForest,0.052821056021717314,-0.0008409344096236282
2024-04-22,Delhi North,Parle-G Biscuits,Snacks,2103,1873.25,229.8,IsoForest,0.050694984893830654,-0.023696314732078227
2024-04-08,Bengaluru South,Parle-G Biscuits,Snacks,2094,1600.5,493.5,IsoForest,0.05032705966019765,-0.06119881682870998
2026-02-02,Pune East,Parle-G Biscuits,Snacks,2088,2332.5,-244.5,IsoForest,-0.046961043781401965,-0.024550610678273577
2025-04-28,Mumbai Central,Parle-G Biscuits,Snacks,2096,2115.0,-19.0,IsoForest,0.04054791796579812,-0.0037230930821153807
2025-06-23,Delhi North,Parle-G Biscuits,Snacks,2061,1983.75,77.2,IsoForest,-0.03860000247740884,-0.01767899542904272
2023-11-27,Delhi North,Kurkure Snacks 200g,Snacks,1143,1702.25,-559.2,IsoForest,0.034297770873073466,-0.003064000154279878
2024-04-08,Pune East,Parle-G Biscuits,Snacks,2094,1888.5,205.5,IsoForest,-0.03414571952328743,-0.03664536202833868
2021-12-27,Pune East,Parle-G Biscuits,Snacks,2094,2146.25,-52.2,IsoForest,-0.03414571952328743,-0.01654365384135914
2024-07-08,Delhi North,Parle-G Biscuits,Snacks,2065,1936.25,128.8,IsoForest,-0.030095717965862225,-0.014964442565588376
2024-01-01,Mumbai Central,Parle-G Biscuits,Snacks,2065,2320.0,-255.0,IsoForest,-0.02758547827882699,-0.060839616166985744
2023-08-21,Chennai West,Parle-G Biscuits,Snacks,2101,2087.75,13.2,IsoForest,0.02612146948161909,-0.017228009691558133
2025-06-23,Pune East,Parle-G Biscuits,Snacks,2120,2040.5,79.5,IsoForest,0.02138735226187557,-0.016914633478392394
2026-03-16,Bengaluru South,Parle-G Biscuits,Snacks,2080,1892.5,187.5,IsoForest,0.02088783256091776,-0.03248976183609642
2025-09-01,Bengaluru South,Parle-G Biscuits,Snacks,2061,2167.25,-106.2,IsoForest,-0.01906540421667637,-0.07894694010300052
2024-04-29,Mumbai Central,Parle-G Biscuits,Snacks,2086,1868.25,217.8,IsoForest,0.018569403048177113,-0.03301641681342227
2024-01-15,Pune East,Parle-G Biscuits,Snacks,2102,2287.25,-185.2,IsoForest,-0.017058620512468044,-0.030610130037282635
2024-01-01,Pune East,Parle-G Biscuits,Snacks,2102,2406.5,-304.5,IsoForest,-0.017058620512468044,-0.0824840075791029
2025-01-27,Delhi North,Parle-G Biscuits,Snacks,2087,2237.25,-150.2,IsoForest,0.01667784684764418,-0.01816355485602683
2023-12-04,Chennai West,Lay's Chips 100g,Snacks,1247,1631.25,-384.2,IsoForest,-0.013959704528943757,-0.018870943702851473
2026-01-05,Mumbai Central,Kurkure Snacks 200g,Snacks,1140,1400.5,-260.5,IsoForest,-0.012063852183681497,-0.007030613489879989
2022-10-17,Pune East,Lay's Chips 100g,Snacks,1243,1165.25,77.8,IsoForest,-0.009489979531469498,-0.03553507348697349
2024-01-01,Bengaluru South,Parle-G Biscuits,Snacks,2066,2289.0,-223.0,IsoForest,-0.008551394538362124,-0.027376118742021283
2023-01-02,Mumbai Central,Parle-G Biscuits,Snacks,2081,2243.75,-162.8,IsoForest,0.007580145589366612,-0.06035025421621343
2025-09-22,Delhi North,Parle-G Biscuits,Snacks,2082,2072.25,9.8,IsoForest,0.006047491208210907,-0.07187474762357082
2023-12-04,Mumbai Central,Parle-G Biscuits,Snacks,2080,2755.25,-675.2,IsoForest,0.005382294097604511,-0.05386618703761492
